date,city,temperature,humidity,condition
2021-10-17,New York,-8.0,29,Rain
2021-10-18,New York,7.1,63,Drizzle
2021-10-19,New York,10.3,46,Fog
2021-10-20,New York,6.4,95,Fog
2021-10-21,New York,4.8,26,Snow
2021-10-22,New York,26.9,30,Drizzle
2021-10-23,New York,20.1,46,Fog
2021-10-24,New York,-3.4,36,Rain
2021-10-25,New York,12.3,80,Clear
2021-10-26,New York,28.8,71,Clouds
2021-10-27,New York,21.6,68,Snow
2021-10-28,New York,23.9,59,Drizzle
2021-10-29,New York,-6.2,55,Fog
2021-10-30,New York,4.9,33,Clouds
2021-10-31,New York,10.9,58,Drizzle
2021-11-01,New York,3.1,60,Snow
2021-11-02,New York,34.0,46,Drizzle
2021-11-03,New York,39.4,53,Clear
2021-11-04,New York,9.6,45,Rain
2021-11-05,New York,9.1,74,Fog
2021-11-06,New York,11.6,29,Snow
2021-11-07,New York,-0.7,84,Snow
2021-11-08,New York,35.2,28,Fog
2021-11-09,New York,-5.7,76,Drizzle
2021-11-10,New York,27.1,82,Snow
2021-11-11,New York,34.4,66,Drizzle
2021-11-12,New York,0.5,94,Drizzle
2021-11-13,New York,34.4,72,Snow
2021-11-14,New York,-5.7,31,Rain
2021-11-15,New York,-2.2,25,Clouds
2021-11-16,New York,-4.5,67,Fog
2021-11-17,New York,-7.8,21,Clear
2021-11-18,New York,3.8,31,Fog
2021-11-19,New York,34.5,72,Clouds
2021-11-20,New York,1.7,58,Clouds
2021-11-21,New York,17.8,49,Fog
2021-11-22,New York,21.1,85,Clouds
2021-11-23,New York,37.3,82,Rain
2021-11-24,New York,7.9,64,Snow
2021-11-25,New York,0.4,90,Fog
2021-11-26,New York,20.4,63,Snow
2021-11-27,New York,9.2,26,Drizzle
2021-11-28,New York,14.2,100,Clear
2021-11-29,New York,29.6,63,Snow
2021-11-30,New York,23.4,78,Snow
2021-12-01,New York,-4.1,65,Thunderstorm
2021-12-02,New York,-8.5,96,Rain
2021-12-03,New York,-3.5,44,Clear
2021-12-04,New York,18.0,68,Drizzle
2021-12-05,New York,24.9,57,Drizzle
2021-12-06,New York,14.8,83,Drizzle
2021-12-07,New York,33.0,96,Thunderstorm
2021-12-08,New York,16.1,43,Drizzle
2021-12-09,New York,-1.4,44,Snow
2021-12-10,New York,35.3,92,Clear
2021-12-11,New York,26.2,34,Fog
2021-12-12,New York,16.8,26,Rain
2021-12-13,New York,-0.5,85,Snow
2021-12-14,New York,23.7,81,Rain
2021-12-15,New York,20.1,85,Fog
2021-12-16,New York,31.4,76,Snow
2021-12-17,New York,28.1,65,Clear
2021-12-18,New York,1.2,84,Drizzle
2021-12-19,New York,2.1,81,Rain
2021-12-20,New York,14.7,27,Clouds
2021-12-21,New York,0.4,27,Clear
2021-12-22,New York,5.9,98,Snow
2021-12-23,New York,29.6,84,Snow
2021-12-24,New York,17.9,91,Clear
2021-12-25,New York,14.5,69,Thunderstorm
2021-12-26,New York,1.6,89,Clouds
2021-12-27,New York,0.0,90,Drizzle
2021-12-28,New York,23.8,51,Rain
2021-12-29,New York,31.5,94,Fog
2021-12-30,New York,-7.0,25,Clear
2021-12-31,New York,12.0,75,Drizzle
2022-01-01,New York,34.7,97,Thunderstorm
2022-01-02,New York,38.8,25,Thunderstorm
2022-01-03,New York,11.8,63,Snow
2022-01-04,New York,30.8,99,Rain
2022-01-05,New York,-6.9,36,Fog
2022-01-06,New York,-1.2,45,Clear
2022-01-07,New York,23.9,37,Drizzle
2022-01-08,New York,17.2,31,Clear
2022-01-09,New York,30.7,91,Thunderstorm
2022-01-10,New York,36.0,29,Snow
2022-01-11,New York,-7.0,71,Drizzle
2022-01-12,New York,0.3,30,Rain
2022-01-13,New York,-9.1,64,Clouds
2022-01-14,New York,32.4,59,Clear
2022-01-15,New York,-9.0,26,Clear
2022-01-16,New York,-3.8,56,Clouds
2022-01-17,New York,37.5,43,Snow
2022-01-18,New York,19.6,85,Drizzle
2022-01-19,New York,24.1,78,Snow
2022-01-20,New York,-4.0,48,Drizzle
2022-01-21,New York,21.2,72,Clear
2022-01-22,New York,-2.5,70,Snow
2022-01-23,New York,15.2,75,Drizzle
2022-01-24,New York,2.8,67,Fog
2022-01-25,New York,34.3,61,Rain
2022-01-26,New York,36.3,71,Fog
2022-01-27,New York,-6.4,92,Clouds
2022-01-28,New York,19.6,87,Clouds
2022-01-29,New York,37.7,81,Thunderstorm
2022-01-30,New York,3.0,61,Drizzle
2022-01-31,New York,9.1,65,Snow
2022-02-01,New York,30.2,90,Clouds
2022-02-02,New York,38.5,61,Snow
2022-02-03,New York,-9.0,25,Drizzle
2022-02-04,New York,12.3,74,Thunderstorm
2022-02-05,New York,27.7,64,Drizzle
2022-02-06,New York,-6.3,70,Thunderstorm
2022-02-07,New York,30.6,56,Clouds
2022-02-08,New York,20.5,89,Snow
2022-02-09,New York,0.4,51,Clouds
2022-02-10,New York,32.7,52,Clear
2022-02-11,New York,23.2,63,Fog
2022-02-12,New York,38.2,24,Clear
2022-02-13,New York,-3.8,72,Snow
2022-02-14,New York,7.2,64,Clouds
2022-02-15,New York,-5.7,64,Rain
2022-02-16,New York,8.1,48,Clear
2022-02-17,New York,32.5,40,Thunderstorm
2022-02-18,New York,16.5,22,Clear
2022-02-19,New York,36.3,66,Drizzle
2022-02-20,New York,3.7,77,Clear
2022-02-21,New York,36.2,36,Clouds
2022-02-22,New York,3.5,41,Clear
2022-02-23,New York,9.2,83,Clouds
2022-02-24,New York,-4.2,93,Rain
2022-02-25,New York,39.0,65,Snow
2022-02-26,New York,-8.2,53,Thunderstorm
2022-02-27,New York,3.2,95,Clouds
2022-02-28,New York,35.8,84,Drizzle
2022-03-01,New York,27.7,42,Snow
2022-03-02,New York,18.9,87,Clouds
2022-03-03,New York,31.4,62,Drizzle
2022-03-04,New York,1.7,99,Clouds
2022-03-05,New York,5.4,79,Rain
2022-03-06,New York,35.9,93,Clear
2022-03-07,New York,32.0,42,Snow
2022-03-08,New York,16.8,59,Rain
2022-03-09,New York,19.1,25,Clear
2022-03-10,New York,16.7,82,Rain
2022-03-11,New York,7.2,29,Clouds
2022-03-12,New York,14.5,44,Thunderstorm
2022-03-13,New York,19.6,39,Clear
2022-03-14,New York,37.0,29,Thunderstorm
2022-03-15,New York,1.5,100,Thunderstorm
2022-03-16,New York,17.6,82,Drizzle
2022-03-17,New York,39.3,77,Fog
2022-03-18,New York,-2.3,72,Thunderstorm
2022-03-19,New York,5.4,71,Clouds
2022-03-20,New York,1.7,76,Snow
2022-03-21,New York,34.8,52,Thunderstorm
2022-03-22,New York,35.5,25,Snow
2022-03-23,New York,7.0,88,Drizzle
2022-03-24,New York,-3.9,38,Clouds
2022-03-25,New York,7.8,35,Clouds
2022-03-26,New York,32.6,58,Snow
2022-03-27,New York,27.6,46,Drizzle
2022-03-28,New York,-3.5,55,Drizzle
2022-03-29,New York,30.1,93,Snow
2022-03-30,New York,3.0,58,Drizzle
2022-03-31,New York,37.1,63,Fog
2022-04-01,New York,28.3,39,Fog
2022-04-02,New York,-9.1,32,Clear
2022-04-03,New York,28.4,25,Fog
2022-04-04,New York,27.6,24,Clear
2022-04-05,New York,38.1,87,Drizzle
2022-04-06,New York,24.0,71,Clear
2022-04-07,New York,37.6,53,Rain
2022-04-08,New York,11.6,67,Thunderstorm
2022-04-09,New York,32.8,37,Drizzle
2022-04-10,New York,11.1,88,Thunderstorm
2022-04-11,New York,-2.6,72,Thunderstorm
2022-04-12,New York,15.1,95,Drizzle
2022-04-13,New York,2.8,81,Thunderstorm
2022-04-14,New York,38.9,74,Fog
2022-04-15,New York,-5.2,98,Drizzle
2022-04-16,New York,35.2,99,Drizzle
2022-04-17,New York,7.7,57,Snow
2022-04-18,New York,25.3,20,Clear
2022-04-19,New York,5.4,90,Clear
2022-04-20,New York,17.0,87,Snow
2022-04-21,New York,5.9,82,Fog
2022-04-22,New York,-1.1,64,Rain
2022-04-23,New York,27.9,52,Snow
2022-04-24,New York,4.1,76,Clear
2022-04-25,New York,-0.8,70,Snow
2022-04-26,New York,-5.4,35,Fog
2022-04-27,New York,-2.4,37,Clear
2022-04-28,New York,-5.1,79,Clear
2022-04-29,New York,3.3,35,Clouds
2022-04-30,New York,13.9,58,Snow
2022-05-01,New York,25.9,27,Clear
2022-05-02,New York,-1.8,83,Thunderstorm
2022-05-03,New York,-4.0,72,Fog
2022-05-04,New York,23.0,100,Fog
2022-05-05,New York,37.8,77,Drizzle
2022-05-06,New York,15.4,46,Thunderstorm
2022-05-07,New York,29.5,79,Drizzle
2022-05-08,New York,36.0,54,Rain
2022-05-09,New York,28.1,72,Snow
2022-05-10,New York,12.0,24,Snow
2022-05-11,New York,8.8,79,Rain
2022-05-12,New York,5.3,43,Thunderstorm
2022-05-13,New York,34.1,71,Rain
2022-05-14,New York,34.0,94,Snow
2022-05-15,New York,29.1,87,Thunderstorm
2022-05-16,New York,-2.3,81,Snow
2022-05-17,New York,6.1,88,Fog
2022-05-18,New York,17.2,37,Fog
2022-05-19,New York,6.6,29,Clouds
2022-05-20,New York,33.6,75,Clouds
2022-05-21,New York,-1.5,33,Clouds
2022-05-22,New York,17.6,59,Rain
2022-05-23,New York,22.1,58,Snow
2022-05-24,New York,15.7,94,Fog
2022-05-25,New York,32.7,33,Clouds
2022-05-26,New York,2.7,65,Rain
2022-05-27,New York,33.2,26,Snow
2022-05-28,New York,-6.0,73,Rain
2022-05-29,New York,-3.1,52,Rain
2022-05-30,New York,-9.9,56,Thunderstorm
2022-05-31,New York,19.4,72,Drizzle
2022-06-01,New York,-3.9,76,Fog
2022-06-02,New York,14.1,54,Drizzle
2022-06-03,New York,28.5,77,Fog
2022-06-04,New York,-7.8,34,Thunderstorm
2022-06-05,New York,29.6,54,Thunderstorm
2022-06-06,New York,7.8,80,Snow
2022-06-07,New York,8.0,29,Snow
2022-06-08,New York,8.8,30,Fog
2022-06-09,New York,31.6,95,Rain
2022-06-10,New York,28.9,30,Fog
2022-06-11,New York,37.4,24,Clouds
2022-06-12,New York,13.3,98,Clouds
2022-06-13,New York,0.2,49,Drizzle
2022-06-14,New York,16.2,54,Snow
2022-06-15,New York,17.1,31,Clouds
2022-06-16,New York,8.8,82,Fog
2022-06-17,New York,3.7,45,Thunderstorm
2022-06-18,New York,2.4,89,Clouds
2022-06-19,New York,31.4,72,Thunderstorm
2022-06-20,New York,20.6,23,Snow
2022-06-21,New York,-4.9,25,Rain
2022-06-22,New York,39.5,96,Clear
2022-06-23,New York,2.0,21,Snow
2022-06-24,New York,26.7,93,Clouds
2022-06-25,New York,11.5,28,Rain
2022-06-26,New York,14.1,29,Clouds
2022-06-27,New York,4.4,42,Thunderstorm
2022-06-28,New York,30.4,35,Fog
2022-06-29,New York,21.4,23,Clouds
2022-06-30,New York,19.3,29,Snow
2022-07-01,New York,4.4,42,Snow
2022-07-02,New York,29.1,64,Clouds
2022-07-03,New York,8.2,48,Rain
2022-07-04,New York,27.4,98,Fog
2022-07-05,New York,38.8,98,Rain
2022-07-06,New York,10.8,46,Clear
2022-07-07,New York,10.2,65,Fog
2022-07-08,New York,27.9,38,Snow
2022-07-09,New York,25.0,86,Fog
2022-07-10,New York,3.1,87,Clouds
2022-07-11,New York,30.6,38,Rain
2022-07-12,New York,17.3,20,Clouds
2022-07-13,New York,13.1,77,Fog
2022-07-14,New York,-3.1,25,Clouds
2022-07-15,New York,19.4,48,Fog
2022-07-16,New York,28.2,76,Clouds
2022-07-17,New York,-6.2,59,Clear
2022-07-18,New York,-5.4,48,Thunderstorm
2022-07-19,New York,-0.1,49,Drizzle
2022-07-20,New York,21.0,87,Clouds
2022-07-21,New York,33.4,94,Snow
2022-07-22,New York,29.4,61,Drizzle
2022-07-23,New York,3.5,53,Thunderstorm
2022-07-24,New York,27.0,94,Rain
2022-07-25,New York,14.9,51,Thunderstorm
2022-07-26,New York,30.2,94,Fog
2022-07-27,New York,38.6,43,Fog
2022-07-28,New York,4.3,28,Clear
2022-07-29,New York,30.7,70,Snow
2022-07-30,New York,17.5,38,Rain
2022-07-31,New York,6.3,67,Clouds
2022-08-01,New York,-5.3,57,Drizzle
2022-08-02,New York,9.3,48,Drizzle
2022-08-03,New York,9.1,34,Snow
2022-08-04,New York,7.4,74,Drizzle
2022-08-05,New York,9.2,98,Drizzle
2022-08-06,New York,12.1,42,Clear
2022-08-07,New York,8.8,86,Thunderstorm
2022-08-08,New York,-5.4,62,Clouds
2022-08-09,New York,35.7,23,Clouds
2022-08-10,New York,20.0,51,Rain
2022-08-11,New York,17.2,21,Drizzle
2022-08-12,New York,8.9,96,Fog
2022-08-13,New York,20.4,41,Clouds
2022-08-14,New York,27.8,91,Clouds
2022-08-15,New York,10.5,57,Thunderstorm
2022-08-16,New York,23.9,78,Drizzle
2022-08-17,New York,24.8,73,Clear
2022-08-18,New York,21.9,56,Fog
2022-08-19,New York,12.7,61,Drizzle
2022-08-20,New York,7.6,89,Thunderstorm
2022-08-21,New York,38.9,79,Clouds
2022-08-22,New York,0.1,35,Rain
2022-08-23,New York,29.9,56,Drizzle
2022-08-24,New York,18.0,91,Snow
2022-08-25,New York,33.4,79,Snow
2022-08-26,New York,-6.5,59,Thunderstorm
2022-08-27,New York,-2.8,32,Fog
2022-08-28,New York,19.8,33,Rain
2022-08-29,New York,27.8,33,Snow
2022-08-30,New York,35.4,47,Clear
2022-08-31,New York,39.3,88,Clear
2022-09-01,New York,31.0,31,Rain
2022-09-02,New York,15.4,39,Fog
2022-09-03,New York,-3.0,49,Clouds
2022-09-04,New York,19.6,41,Drizzle
2022-09-05,New York,2.8,33,Clouds
2022-09-06,New York,26.8,48,Clear
2022-09-07,New York,20.7,57,Clear
2022-09-08,New York,1.2,24,Clouds
2022-09-09,New York,24.9,69,Fog
2022-09-10,New York,28.6,28,Fog
2022-09-11,New York,-0.1,84,Clear
2022-09-12,New York,23.5,94,Rain
2022-09-13,New York,16.3,89,Fog
2022-09-14,New York,29.2,54,Clear
2022-09-15,New York,31.0,91,Clouds
2022-09-16,New York,16.9,93,Drizzle
2022-09-17,New York,22.6,33,Drizzle
2022-09-18,New York,3.6,54,Clear
2022-09-19,New York,21.9,96,Clouds
2022-09-20,New York,15.8,37,Rain
2022-09-21,New York,32.7,36,Snow
2022-09-22,New York,0.1,47,Rain
2022-09-23,New York,5.6,90,Clear
2022-09-24,New York,21.5,35,Fog
2022-09-25,New York,-2.2,60,Clear
2022-09-26,New York,38.3,33,Snow
2022-09-27,New York,-9.2,82,Fog
2022-09-28,New York,29.5,46,Rain
2022-09-29,New York,13.5,79,Snow
2022-09-30,New York,19.4,43,Thunderstorm
2022-10-01,New York,3.0,53,Rain
2022-10-02,New York,10.3,71,Drizzle
2022-10-03,New York,34.4,63,Clear
2022-10-04,New York,18.7,44,Fog
2022-10-05,New York,14.7,45,Drizzle
2022-10-06,New York,17.7,64,Fog
2022-10-07,New York,17.4,100,Drizzle
2022-10-08,New York,22.4,67,Fog
2022-10-09,New York,28.1,36,Snow
2022-10-10,New York,6.3,80,Rain
2022-10-11,New York,27.7,100,Rain
2022-10-12,New York,5.1,28,Rain
2022-10-13,New York,39.1,81,Fog
2022-10-14,New York,22.6,43,Clear
2022-10-15,New York,35.3,81,Snow
2022-10-16,New York,19.0,22,Snow
2022-10-17,New York,15.0,60,Clouds
2022-10-18,New York,6.4,68,Clear
2022-10-19,New York,-8.0,72,Thunderstorm
2022-10-20,New York,19.7,74,Drizzle
2022-10-21,New York,1.5,39,Thunderstorm
2022-10-22,New York,-5.7,31,Clear
2022-10-23,New York,34.9,22,Rain
2022-10-24,New York,13.2,34,Fog
2022-10-25,New York,11.1,58,Thunderstorm
2022-10-26,New York,-4.3,67,Clouds
2022-10-27,New York,4.0,68,Clouds
2022-10-28,New York,29.7,43,Clear
2022-10-29,New York,6.0,43,Snow
2022-10-30,New York,-1.8,36,Clear
2022-10-31,New York,23.3,54,Clouds
2022-11-01,New York,27.6,91,Fog
2022-11-02,New York,16.9,48,Clouds
2022-11-03,New York,18.1,51,Clear
2022-11-04,New York,4.6,28,Thunderstorm
2022-11-05,New York,5.0,21,Clear
2022-11-06,New York,20.4,53,Fog
2022-11-07,New York,-4.7,63,Thunderstorm
2022-11-08,New York,-2.1,83,Drizzle
2022-11-09,New York,35.0,23,Fog
2022-11-10,New York,3.7,79,Clear
2022-11-11,New York,27.8,22,Fog
2022-11-12,New York,1.9,42,Thunderstorm
2022-11-13,New York,0.0,33,Snow
2022-11-14,New York,11.1,70,Rain
2022-11-15,New York,22.5,96,Clouds
2022-11-16,New York,-8.7,83,Drizzle
2022-11-17,New York,20.6,81,Clear
2022-11-18,New York,29.8,27,Rain
2022-11-19,New York,19.1,37,Fog
2022-11-20,New York,7.0,58,Thunderstorm
2022-11-21,New York,20.1,30,Snow
2022-11-22,New York,-1.5,37,Drizzle
2022-11-23,New York,39.2,94,Rain
2022-11-24,New York,-8.2,80,Clear
2022-11-25,New York,8.5,75,Clear
2022-11-26,New York,7.7,41,Clear
2022-11-27,New York,7.0,22,Thunderstorm
2022-11-28,New York,32.7,82,Clouds
2022-11-29,New York,16.0,76,Clear
2022-11-30,New York,-1.7,49,Thunderstorm
2022-12-01,New York,26.5,66,Clear
2022-12-02,New York,-0.7,53,Fog
2022-12-03,New York,5.2,99,Clouds
2022-12-04,New York,-10.0,88,Snow
2022-12-05,New York,-3.6,54,Drizzle
2022-12-06,New York,-2.6,54,Clear
2022-12-07,New York,0.8,84,Snow
2022-12-08,New York,-6.7,46,Fog
2022-12-09,New York,-7.3,58,Clear
2022-12-10,New York,26.7,99,Clear
2022-12-11,New York,-2.9,36,Rain
2022-12-12,New York,5.1,56,Snow
2022-12-13,New York,-7.0,81,Clear
2022-12-14,New York,18.8,29,Snow
2022-12-15,New York,-6.2,54,Drizzle
2022-12-16,New York,-9.5,50,Fog
2022-12-17,New York,25.1,81,Drizzle
2022-12-18,New York,-1.3,75,Clear
2022-12-19,New York,29.7,68,Snow
2022-12-20,New York,10.9,78,Fog
2022-12-21,New York,37.6,22,Clear
2022-12-22,New York,31.4,93,Rain
2022-12-23,New York,5.2,28,Drizzle
2022-12-24,New York,35.9,73,Drizzle
2022-12-25,New York,19.8,93,Thunderstorm
2022-12-26,New York,19.2,52,Drizzle
2022-12-27,New York,26.2,37,Rain
2022-12-28,New York,2.6,88,Clouds
2022-12-29,New York,3.1,74,Clear
2022-12-30,New York,36.3,57,Clouds
2022-12-31,New York,-7.3,35,Thunderstorm
2023-01-01,New York,5.6,48,Thunderstorm
2023-01-02,New York,38.9,79,Thunderstorm
2023-01-03,New York,28.5,46,Fog
2023-01-04,New York,18.3,75,Clouds
2023-01-05,New York,21.4,40,Thunderstorm
2023-01-06,New York,2.1,94,Drizzle
2023-01-07,New York,0.4,81,Rain
2023-01-08,New York,-1.3,75,Fog
2023-01-09,New York,-2.6,97,Clear
2023-01-10,New York,5.6,31,Clouds
2023-01-11,New York,5.8,28,Thunderstorm
2023-01-12,New York,20.0,41,Rain
2023-01-13,New York,7.3,44,Fog
2023-01-14,New York,25.4,28,Fog
2023-01-15,New York,37.6,34,Clouds
2023-01-16,New York,28.4,69,Clouds
2023-01-17,New York,4.9,97,Fog
2023-01-18,New York,11.3,54,Rain
2023-01-19,New York,-5.9,73,Snow
2023-01-20,New York,8.0,25,Fog
2023-01-21,New York,0.3,26,Thunderstorm
2023-01-22,New York,6.6,68,Snow
2023-01-23,New York,3.1,87,Thunderstorm
2023-01-24,New York,0.1,56,Fog
2023-01-25,New York,3.5,21,Clouds
2023-01-26,New York,18.5,93,Rain
2023-01-27,New York,17.4,30,Snow
2023-01-28,New York,23.0,35,Rain
2023-01-29,New York,25.7,27,Snow
2023-01-30,New York,18.8,61,Rain
2023-01-31,New York,0.1,66,Clear
2023-02-01,New York,-9.9,86,Thunderstorm
2023-02-02,New York,38.3,80,Snow
2023-02-03,New York,25.2,59,Clouds
2023-02-04,New York,23.6,60,Thunderstorm
2023-02-05,New York,-4.0,42,Clouds
2023-02-06,New York,35.8,92,Snow
2023-02-07,New York,33.3,21,Thunderstorm
2023-02-08,New York,-5.9,96,Snow
2023-02-09,New York,24.8,58,Rain
2023-02-10,New York,22.4,46,Drizzle
2023-02-11,New York,21.2,57,Rain
2023-02-12,New York,18.0,20,Snow
2023-02-13,New York,29.7,39,Rain
2023-02-14,New York,6.6,43,Clear
2023-02-15,New York,-8.1,57,Rain
2023-02-16,New York,28.5,24,Rain
2023-02-17,New York,30.6,36,Snow
2023-02-18,New York,34.7,90,Rain
2023-02-19,New York,13.9,82,Fog
2023-02-20,New York,26.8,82,Clouds
2023-02-21,New York,-6.9,34,Clear
2023-02-22,New York,1.0,29,Clouds
2023-02-23,New York,33.0,60,Rain
2023-02-24,New York,37.5,96,Drizzle
2023-02-25,New York,17.0,92,Drizzle
2023-02-26,New York,29.6,81,Clouds
2023-02-27,New York,-5.5,25,Rain
2023-02-28,New York,28.1,96,Clouds
2023-03-01,New York,2.2,41,Snow
2023-03-02,New York,7.9,36,Rain
2023-03-03,New York,14.8,45,Thunderstorm
2023-03-04,New York,-8.4,100,Snow
2023-03-05,New York,5.1,92,Snow
2023-03-06,New York,10.7,61,Thunderstorm
2023-03-07,New York,17.3,99,Snow
2023-03-08,New York,34.1,47,Drizzle
2023-03-09,New York,10.3,55,Rain
2023-03-10,New York,-0.9,33,Fog
2023-03-11,New York,-6.0,71,Rain
2023-03-12,New York,-3.8,21,Clear
2023-03-13,New York,15.6,68,Clear
2023-03-14,New York,9.1,35,Rain
2023-03-15,New York,24.3,74,Clear
2023-03-16,New York,37.5,94,Drizzle
2023-03-17,New York,16.6,97,Clear
2023-03-18,New York,39.8,21,Thunderstorm
2023-03-19,New York,30.4,86,Clear
2023-03-20,New York,-1.1,78,Rain
2023-03-21,New York,39.7,26,Thunderstorm
2023-03-22,New York,15.0,73,Fog
2023-03-23,New York,-2.0,98,Fog
2023-03-24,New York,-2.6,42,Drizzle
2023-03-25,New York,-3.4,23,Snow
2023-03-26,New York,21.3,90,Rain
2023-03-27,New York,14.5,22,Clouds
2023-03-28,New York,4.3,72,Clouds
2023-03-29,New York,37.4,80,Snow
2023-03-30,New York,21.4,71,Drizzle
2023-03-31,New York,37.5,39,Rain
2023-04-01,New York,19.8,35,Clear
2023-04-02,New York,-4.0,82,Fog
2023-04-03,New York,8.6,38,Clouds
2023-04-04,New York,32.9,81,Clear
2023-04-05,New York,23.2,28,Thunderstorm
2023-04-06,New York,-0.9,94,Clouds
2023-04-07,New York,35.7,53,Clouds
2023-04-08,New York,3.4,49,Clouds
2023-04-09,New York,21.4,96,Snow
2023-04-10,New York,7.8,60,Drizzle
2023-04-11,New York,6.0,53,Clouds
2023-04-12,New York,2.9,40,Rain
2023-04-13,New York,-5.4,80,Rain
2023-04-14,New York,2.0,46,Fog
2023-04-15,New York,24.5,44,Rain
2023-04-16,New York,27.2,29,Thunderstorm
2023-04-17,New York,27.6,64,Clouds
2023-04-18,New York,28.2,41,Snow
2023-04-19,New York,28.2,35,Clear
2023-04-20,New York,33.4,26,Rain
2023-04-21,New York,16.1,40,Rain
2023-04-22,New York,29.1,61,Thunderstorm
2023-04-23,New York,5.8,50,Thunderstorm
2023-04-24,New York,-3.0,93,Fog
2023-04-25,New York,9.9,66,Snow
2023-04-26,New York,12.8,70,Thunderstorm
2023-04-27,New York,27.5,35,Clear
2023-04-28,New York,18.3,65,Drizzle
2023-04-29,New York,-0.1,36,Rain
2023-04-30,New York,15.0,43,Fog
2023-05-01,New York,27.8,77,Fog
2023-05-02,New York,-1.2,61,Snow
2023-05-03,New York,35.9,24,Clouds
2023-05-04,New York,20.6,51,Fog
2023-05-05,New York,-0.4,28,Thunderstorm
2023-05-06,New York,6.1,59,Thunderstorm
2023-05-07,New York,20.5,91,Clear
2023-05-08,New York,39.0,45,Clear
2023-05-09,New York,9.8,36,Clouds
2023-05-10,New York,1.8,56,Fog
2023-05-11,New York,1.8,86,Snow
2023-05-12,New York,12.4,59,Thunderstorm
2023-05-13,New York,0.3,57,Thunderstorm
2023-05-14,New York,-1.2,87,Clear
2023-05-15,New York,24.0,85,Fog
2023-05-16,New York,13.2,31,Rain
2023-05-17,New York,-4.3,90,Fog
2023-05-18,New York,4.5,88,Clouds
2023-05-19,New York,26.0,66,Thunderstorm
2023-05-20,New York,37.6,77,Fog
2023-05-21,New York,30.7,81,Rain
2023-05-22,New York,23.7,98,Drizzle
2023-05-23,New York,19.7,26,Fog
2023-05-24,New York,-2.4,23,Drizzle
2023-05-25,New York,1.4,45,Snow
2023-05-26,New York,15.9,26,Clouds
2023-05-27,New York,35.4,49,Clouds
2023-05-28,New York,16.4,30,Drizzle
2023-05-29,New York,33.9,72,Snow
2023-05-30,New York,-0.2,89,Drizzle
2023-05-31,New York,-8.5,67,Rain
2023-06-01,New York,7.4,51,Rain
2023-06-02,New York,27.7,53,Fog
2023-06-03,New York,-0.9,50,Clouds
2023-06-04,New York,31.2,95,Fog
2023-06-05,New York,0.7,39,Clouds
2023-06-06,New York,26.0,34,Thunderstorm
2023-06-07,New York,11.2,46,Drizzle
2023-06-08,New York,8.3,31,Rain
2023-06-09,New York,32.8,57,Fog
2023-06-10,New York,-1.9,61,Drizzle
2023-06-11,New York,29.0,49,Thunderstorm
2023-06-12,New York,21.0,54,Clouds
2023-06-13,New York,-9.3,65,Thunderstorm
2023-06-14,New York,33.4,46,Clear
2023-06-15,New York,34.6,48,Clear
2023-06-16,New York,24.8,66,Clouds
2023-06-17,New York,-1.1,75,Clouds
2023-06-18,New York,23.5,47,Clear
2023-06-19,New York,5.9,34,Clear
2023-06-20,New York,-5.3,21,Rain
2023-06-21,New York,22.4,27,Rain
2023-06-22,New York,11.8,69,Snow
2023-06-23,New York,2.0,84,Rain
2023-06-24,New York,27.3,100,Fog
2023-06-25,New York,1.6,54,Clear
2023-06-26,New York,-9.2,45,Drizzle
2023-06-27,New York,17.0,88,Thunderstorm
2023-06-28,New York,2.4,98,Clear
2023-06-29,New York,21.5,51,Drizzle
2023-06-30,New York,14.8,75,Snow
2023-07-01,New York,28.6,26,Drizzle
2023-07-02,New York,6.8,90,Fog
2023-07-03,New York,39.9,46,Snow
2023-07-04,New York,37.6,42,Snow
2023-07-05,New York,24.7,66,Clear
2023-07-06,New York,0.1,33,Fog
2023-07-07,New York,3.5,37,Clear
2023-07-08,New York,38.3,28,Clouds
2023-07-09,New York,37.2,90,Rain
2023-07-10,New York,35.1,67,Thunderstorm
2023-07-11,New York,7.5,68,Fog
2023-07-12,New York,11.1,90,Thunderstorm
2023-07-13,New York,13.8,85,Fog
2023-07-14,New York,16.6,71,Snow
2023-07-15,New York,-4.5,52,Rain
2023-07-16,New York,11.1,78,Fog
2023-07-17,New York,-4.5,30,Fog
2023-07-18,New York,3.1,69,Snow
2023-07-19,New York,1.9,30,Thunderstorm
2023-07-20,New York,8.4,51,Thunderstorm
2023-07-21,New York,16.6,47,Drizzle
